regnum,dq,t,year,month,quarter,Name,Total_assets,Net_worth,Net_income,Loans_wins,Admin_expenses,Rel_Admin_expenses,Securities_wins,Cash,Liabilities,NIE_wins,NII_wins,II_Loans_wins,IE_Deposits_wins,Leverage,Deposits_wins,Pure_deposits,Sales,Safe_funds,Safe_funds_income,Safe_rev,PoL_wins,CoF_wins,ruo,key_rate,NIE_TA,NII_TA,Loans_TA,Deposits_TA,Securities_TA,II_Loans_TA,IE_Deposits_TA,Sales_TA,CPI_year,CPI_FRED,CPI,ruo_q,GDP_growth,m_L_wins_break,m_D_wins_break,m_L_wins_trend,m_D_wins_trend
1326,2019q4,9,2019,12,2019q4,АКЦИОНЕРНОЕ ОБЩЕСТВО «АЛЬФА-БАНК»,3491267635.283189,393434590.3343856,-3775392.713238081,2204200330.831982,27310188.00553602,.0078224275130144,507145586.5201236,639615120.227146,3097833044.948804,34589232.49976474,31399302.00158073,55276720.73054565,25588364.43461866,.1126910427485668,3025302849.698536,2515338338.903183,121932251.6404275,216621672.9679174,2595687.434246832,.0119825841924472,.0250779023836192,.0084581166600126,6.466480056414547,6.599650321330652,.0099073563281719,.0089936679973358,.6313467087301062,.8665342121367167,.145261159985229,.0158328511317529,.0073292474561444,.0349249225147236,4.467793788947205,4.47036660760193,3.439999999999998,.015788341,2.198075696208202,-.23923954,-7.656724,.13798884,.2044334
1326,2020q1,10,2020,3,2020q1,АКЦИОНЕРНОЕ ОБЩЕСТВО «АЛЬФА-БАНК»,3986259858.564297,525820317.7981617,130667030.1471446,2420848842.215816,33953169.63793862,.008517550496612,566308580.1039886,723425521.9019488,3460439540.766135,40684546.86635588,27802741.84808394,53335777.87304749,24491952.70642491,.1319081887420011,3370189459.885327,2718421314.055776,135423431.6238876,156039764.3688554,2596899.519775578,.01664254961086,.0220318497144287,.0072672331920646,5.900333138298031,6.104095100195539,.0102061953585256,.0069746436094353,.6072983016936874,.8454515208396735,.1420651438182838,.0133799049147431,.0061440933545276,.0339725548330565,3.374910257449599,3.38165937237877,2.420000000000002,.014435249,-2.65365446124276,-.25808543,-661.66571,.091273278,.15069059
1326,2020q2,11,2020,6,2020q2,АКЦИОНЕРНОЕ ОБЩЕСТВО «АЛЬФА-БАНК»,3528733243.009325,441865267.0303982,-73822044.80291145,2359145912.743438,36837102.75421412,.0104391860243874,377160293.7240486,618935456.7408371,3086867975.978926,43962357.12432573,26242089.52578733,53132227.78645653,21801434.52427473,.1252192321155942,2994122975.346384,2504269896.382677,119311336.5080537,201810556.4064671,1568882.889968313,.0077740377803053,.0225218065145743,.0072814091818498,5.398368285881006,5.548373761092606,.0124583962846776,.0074366883860589,.6685532031691758,.8484979648937639,.1068826311740142,.0150570258864751,.0061782608723584,.0338113788409532,3.374910257449599,3.38165937237877,3.109999999999999,.013231007,-2.65365446124276,10.100535,-.2835784,.27496892,-.093618572
1326,2020q3,12,2020,9,2020q3,АКЦИОНЕРНОЕ ОБЩЕСТВО «АЛЬФА-БАНК»,3943922056.917668,554125314.6514993,109429993.9083517,2527689057.393082,36866298.6367962,.0093476235343273,497223552.0885466,717061744.2178358,3389796742.266168,44126862.99403783,37498898.98400988,51363989.36449616,20293521.49564854,.1405010815767922,3316607811.120945,2763188285.553149,149680080.6934727,171184675.0844035,1108218.992346523,.0064738212798553,.0203205331819849,.0061187582769365,4.152117609443318,4.315326801193509,.0111885737996873,.0095080223297609,.6409074573265202,.8409415204602207,.1260733718650481,.0130235812531851,.0051455178887355,.0379520889442865,3.374910257449599,3.38165937237877,3.540000000000006,.010222474,-2.65365446124276,-2.7500002,-.5370605,.22693409,-.14864859
1326,2020q4,13,2020,12,2020q4,АКЦИОНЕРНОЕ ОБЩЕСТВО «АЛЬФА-БАНК»,4191250395.682294,524575237.8948452,-21629976.56132811,2726352599.517801,43002782.44630028,.0102601320337722,513102526.291881,751293421.9258236,3666675157.787449,52240905.04475214,40646728.80980573,53916088.16219783,21128093.32525082,.1251596035482031,3578179234.18396,3046651383.319694,164127250.5400879,243051602.8658535,1545286.820717779,.006357854885535,.0197759043242366,.0059047051426057,4.133489246078637,4.249999999999998,.0124642767940014,.0096979958180687,.6504866906368589,.8537259520142479,.1224223030961034,.0128639625582238,.0050410000192344,.0391594953880988,3.374910257449599,3.38165937237877,4.439999999999998,.0101773,-2.65365446124276,-2.8069596,-.54012138,.18226755,-.19459069
1326,2021q1,14,2021,3,2021q1,АКЦИОНЕРНОЕ ОБЩЕСТВО «АЛЬФА-БАНК»,4293338266.269993,533324279.0942343,21841319.84778074,2802910962.339005,37427692.65830211,.008717620261219,469032306.000922,839611914.8958102,3760013987.175758,45364823.66304597,33227829.99905124,52612148.23752702,20102478.01374014,.1242213508505075,3645801013.372051,3076272921.633646,120958843.2161555,212320456.0092115,2025528.755624399,.009539960462107,.0187705385381285,.0055138714208506,4.154468112966025,4.282752779151622,.0105663287748483,.0077393925049188,.6528511821115238,.8491762789842983,.1092465296028054,.0122543682734871,.0046822488159557,.0281736112354462,6.677365042183496,6.69445891957637,5.549999999999997,.010228174,5.988048022845205,-3.876673,-.46385413,.23906937,-.11962347
1326,2021q2,15,2021,6,2021q2,АКЦИОНЕРНОЕ ОБЩЕСТВО «АЛЬФА-БАНК»,4236933483.72192,553218700.5824006,39948647.77816891,2860603921.036124,43690784.45103101,.0103118882132299,420851969.8363623,777389936.7179453,3683714783.13952,52338404.26298096,49704698.19088443,58633625.28003585,22799506.03078458,.1305705418099761,3589440626.992867,3076053058.988507,140618569.8456096,294897280.4620717,1902759.441907195,.0064522787016746,.0204969394220779,.0063518270393806,4.771661670933547,4.959776863437226,.0123528973169068,.0117312906567562,.6751590347184862,.8471788950153012,.0993293785359751,.0138386938348934,.0053811338125508,.0331887603111682,6.677365042183496,6.69445891957637,6.019999999999996,.011721451,5.988048022845205,-2.0718412,-.59622997,.14542396,-.14145997
1326,2021q3,16,2021,9,2021q3,АКЦИОНЕРНОЕ ОБЩЕСТВО «АЛЬФА-БАНК»,4469328488.302951,572858476.1259248,26543639.00768895,2973289561.605917,43575303.34599941,.0097498546951838,427692677.656078,869561929.4501835,3896470012.177026,53666122.93906815,47739522.4078201,63258459.88902425,27044260.64137177,.1281755139782632,3800868638.355725,3349639563.622105,134447300.6971567,273721729.5648232,1081851.83550102,.0039523783413944,.0212755799858448,.0071152842191019,6.208577617283595,6.29437426383741,.0120076479228417,.0106815872972334,.6652653904020612,.8504339406475251,.0956950644320344,.0141539070253134,.006051079197278,.030082215046182,6.677365042183496,6.69445891957637,6.849999999999994,.015172625,5.988048022845205,-2.6017268,-.4683145,.014165165,.054761298
1354,2017q4,1,2017,12,2017q4,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК (публичное акционерное общество),190282038,36229540,619796,129645216,2626916,.0138053808315843,3743046,15540229,154052498,2748165,1292923,3801764,1086087,.1903991589579254,146017801,143274419,5275548,696891,877685,1.259429379917376,.0293243678193262,.007438045173684,7.938469967958506,8.2497289405987,.0144425875867485,.0067947716641547,.6813318659115896,.7673756416251963,.0196710422031532,.0199796262430193,.005707774687593,.0277248869911725,3.686993952164698,3.68332944412253,2.569999999999993,.019281318,1.826705251293492,.49846753,.53437865,1.8097924,-.15327521
1354,2018q1,2,2018,3,2018q1,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК (публичное акционерное общество),181674602.5768087,41923823.5877106,1026647.175421209,118195833.4985134,1574488.602576809,.0086665311509964,5073189.296333002,11230726.46184341,139750778.9890981,1679164.519326065,1112125.867195243,3530792.864222002,1118585.728444004,.2307632602085147,137615046.580773,134314486.6204162,4897442.021803766,777290.3865213081,724754.2120911793,.9324111357336482,.0298723970186852,.0081283679091548,7.134349393911887,7.58470439501564,.0092427036884044,.0061215263521771,.6505908466129291,.757480928147851,.027924592784994,.0194347080667439,.0061570836681538,.0269572188535996,2.862989207274794,2.87829723647867,2.239999999999995,.01737763,2.806340848208899,.61923409,.73582739,1.6125581,.016024426
1354,2018q2,3,2018,6,2018q2,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК (публичное акционерное общество),189266846.7465872,42302440.51311794,818350.2642063502,123999571.8329219,2040653.512803921,.0107818857231567,3356991.705562269,11979973.62741854,146964406.2334693,2190128.54230783,1408205.823033035,3822900.446545115,1139513.819519045,.223506870010665,143067902.4343936,140090392.6800101,5584895.254014091,527569.3113845566,469215.6108579091,.8893914045653952,.0308299487654371,.0079648460635088,6.984828947426447,7.250000000000001,.0115716438454762,.0074403195659434,.6551573821005597,.7559057748024398,.0177368184828324,.0201984685234581,.0060206731348188,.0295080482927462,2.862989207274794,2.87829723647867,2.370000000000005,.017022472,2.806340848208899,.73601824,.57456905,2.8676794,-.18380699
1354,2018q3,4,2018,9,2018q3,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК (публичное акционерное общество),204859490.5758391,40874734.50198133,-560769.1002541239,130750264.2458695,1850345.085269864,.0090322644075153,3245469.983075939,12529234.29841989,163984756.0738577,2081632.626188202,1573463.815628261,3958630.081700446,1232547.579923884,.1995257060685187,158934484.1383221,156190553.928187,5926749.803771141,212798.6266606827,460975.4725829355,2.166252103299437,.030276268308387,.0077550670429155,7.079323134017357,7.288423662270072,.0101612701483194,.0076806976879881,.6382436267821611,.775821924049374,.0158424194747007,.0193236352905747,.0060165510343666,.0289308041678306,2.862989207274794,2.87829723647867,2.980000000000004,.017246969,2.806340848208899,.61631912,.93447816,2.7545991,-.10741698
1354,2018q4,5,2018,12,2018q4,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК (публичное акционерное общество),214568042.6548522,41864894.04569361,1419806.440437376,157220735.0740875,2703505.75034469,.0125997595769351,3151332.395175635,15446579.04727057,172703148.6091586,2857563.337837595,1634384.004170174,4110822.153849968,1156731.066428001,.1951124385891717,168629017.7438544,165532992.3181368,6018187.688961172,301960.6500816221,286858.8149225477,.9499874067863076,.0261468193232452,.006859620496545,7.321223748417882,7.53902423028483,.0133177490109009,.0076170895905463,.7327313663712173,.7858999674760796,.0146868674206288,.0191585946489828,.005390975525133,.0280479218363466,2.862989207274794,2.87829723647867,3.870000000000005,.017820993,2.806340848208899,.41987273,.66970605,2.07583,-.1827265
1354,2019q1,6,2019,3,2019q1,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК (публичное акционерное общество),200198183.3512381,42963004.09989666,3365396.748225517,169348469.515843,1885681.542081086,.0094190741919608,11370739.86070267,12309235.10925456,157235179.2513415,2019322.49938862,1428765.946054043,4233568.143849626,1524779.325269812,.214602367417691,151360747.2824345,143639953.1861866,8954971.494449714,772003.4419179081,476427.7978620135,.6171317017426912,.0249991520794557,.0100738094429768,7.573094411210013,7.74999999999999,.0100866174986504,.0071367577973839,.8459041270056344,.7560545492906863,.0567974177905164,.0211468859156531,.0076163494580501,.0447305332373503,4.467793788947205,4.47036660760193,5.159999999999997,.018417645,2.198075696208202,.25884503,.52236295,.6217196,.069911189
1354,2019q2,7,2019,6,2019q2,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК (публичное акционерное общество),201371551.2930139,42779393.33081348,200345.6902544704,168495806.6878965,2326509.58694964,.0115533180929036,13560935.22662541,12660996.74298596,158592157.9622004,2519201.271029104,1708740.76339795,4958825.354215752,177588.3798217989,.2124401041563492,152236689.9486904,148777638.7511061,1962529.208789925,872943.4680855622,-11346408.80410783,-12.99787353812435,.0294299629865623,.001166528120663,7.618170305415228,7.708292995124966,.0125102143517951,.0084855122405626,.8367408683400357,.7559989927632439,.0673428552322816,.0246252527845913,.0008818940842512,.0097458116411601,4.467793788947205,4.47036660760193,4.989999999999995,.018524315,2.198075696208202,.42838606,4.2560043,.89051658,.98398793
1354,2019q3,8,2019,9,2019q3,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК (публичное акционерное общество),211448790.9962549,43091234.66223188,1596489.762781458,179766569.6201614,2160196.542826564,.0102161688068712,12956036.98047641,11921138.67551416,168357556.334023,2496560.769538827,2038663.023074401,5058339.153394632,186475.4379016686,.2037904045665369,161495951.1711664,156685345.4562402,5019426.368751302,769284.9350899182,-5173570.561848302,-6.725168173537138,.0281383750275853,.001154675622202,7.056934150568295,7.264993658151586,.0118069285606984,.0096414030719642,.8501659847435372,.7637591608363784,.0612726935889923,.02392228931441,.0008818940842512,.0237382599593119,4.467793788947205,4.47036660760193,4.290000000000006,.017193791,2.198075696208202,.47701654,4.8295941,1.1003296,.84416139
1354,2019q4,9,2019,12,2019q4,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК (публичное акционерное общество),223001946.293738,43437888.63558581,452761.9388069513,182603068.1305781,3041964.724530495,.0136409783640346,17492610.70993272,14726175.13632195,179564057.6581522,3256848.869108415,2162524.640546076,5087920.198856313,1428084.908915451,.1947870382188031,171245612.5215117,166929232.3973516,12210247.85506867,463516.0121581879,162335.8739192073,.3502271111700141,.0278632788098499,.0083393956077914,6.466480056414547,6.599650321330652,.0146045759834692,.0096973352766061,.8188406924935689,.767910842786758,.0784415158731012,.0228155865157989,.0064039123095113,.0547539968058635,4.467793788947205,4.47036660760193,3.439999999999998,.015788341,2.198075696208202,.46655852,.52511269,1.1117465,-.083044827
1354,2020q1,10,2020,3,2020q1,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК (публичное акционерное общество),224127075.7475041,45371597.33016855,1764176.611918744,182262938.6350748,2373842.315392984,.0105915017517441,21352690.88395864,12469613.79105957,178755478.4173355,2549531.118688113,1836547.967799987,4793618.322957996,197656.3422222476,.2024369308297363,171682115.9102247,164705985.071145,2184300.263919199,851791.008387847,-16136204.30182104,-18.94385376568066,.0263005653198412,.0011512925570279,5.900333138298031,6.104095100195539,.0113753820692345,.0081942262516689,.81321249575579,.7660034618201929,.0952704657067585,.0213879483635363,.0008818940842512,.0097458116411601,3.374910257449599,3.38165937237877,2.420000000000002,.014435249,-2.65365446124276,.53425044,5.0801373,1.0584404,.94859385
1354,2020q2,11,2020,6,2020q2,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК (публичное акционерное общество),221267591.6426446,45722480.92234561,1123712.371072367,181306421.6804854,1891615.229916696,.008548993622942,13818545.71414565,17494674.70566719,175545110.7202989,2064997.889806765,1715848.752121356,4599649.58525834,1579029.745430548,.2066388510983982,163515625.3273357,157599877.2155828,10625713.83120225,568240.2147876265,311104.0925153689,.5474869332006722,.0253694797052708,.0096567514099619,5.398368285881006,5.548373761092606,.009332581759835,.0077546320244336,.8193989021822139,.7389949161258984,.0624517382394757,.0207877238194328,.0071362901982534,.0480220069840285,3.374910257449599,3.38165937237877,3.109999999999999,.013231007,-2.65365446124276,1.4417902,.10203355,1.4821855,-.18241118
1354,2020q3,12,2020,9,2020q3,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК (публичное акционерное общество),234247324.4317658,48074170.3485866,2527110.265825968,180666708.7351744,1798049.914331856,.0076758610528148,27534419.32007058,16694529.76835411,186173154.0831792,2283199.478728775,2592040.554496283,4494296.147378116,3531544.313516379,.2052282580610229,176624414.8117647,170419867.4773829,24915099.21565665,507753.0550343766,16433319.85812971,32.36478775497889,.0248761721450628,.0199946554233744,4.152117609443318,4.315326801193509,.0097469607572566,.0110654008996005,.7712647697190711,.7540082485049422,.117544221206638,.0191861151809538,.0150761351152384,.1063623641213208,3.374910257449599,3.38165937237877,3.540000000000006,.010222474,-2.65365446124276,2.153003,-.37175143,2.185401,-.58542281
1354,2020q4,13,2020,12,2020q4,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК (публичное акционерное общество),252005727.8169977,52583756.79925152,-1398481.74318236,190267357.6374879,3033535.804485062,.012037566886924,39216493.5294826,13877479.24713911,199421971.0177462,3343579.729549607,2387308.10036002,4471616.3384554,1262915.617566171,.2086609588391457,192695060.3722696,186545183.5949049,13525166.48926375,258972.6873606785,188169.3400347606,.7265991713353614,.0235017524497033,.00655395947943,4.133489246078637,4.249999999999998,.0132678719587583,.0094732295215672,.7550120359790268,.7646455580255759,.1556174689726138,.0177441059661256,.0050114560034258,.0536700757019519,3.374910257449599,3.38165937237877,4.439999999999998,.0101773,-2.65365446124276,.63868219,3.0546119,1.2400533,-.14905909
1354,2021q1,14,2021,3,2021q1,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК (публичное акционерное общество),241121780.5487729,54255126.1052183,2891176.317668937,175365612.3322331,1732663.924299783,.0071858457595842,41454851.0922414,10003347.12866974,186866654.4435546,1984464.749303151,1705549.474266008,4165182.318625686,1182881.396356101,.2250113033411506,180805905.282304,175034200.5176499,6757853.824993527,355391.1018414091,237828.600686928,.669202463017933,.0237514200374397,.0065422719158934,4.154468112966025,4.282752779151622,.0082301347675298,.0070733944912995,.7272906326965392,.7498530612655768,.1719249542612602,.0172741853064708,.0049057426237645,.0280267249587044,6.677365042183496,6.69445891957637,5.549999999999997,.010228174,5.988048022845205,.87172192,3.5220492,1.3200173,.073819153
1354,2021q2,15,2021,6,2021q2,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК (публичное акционерное общество),251680863.4857853,53562789.43931718,426922.2660527061,173165037.7449988,2293618.118783215,.0091132002926903,54805679.89655334,15166227.22653753,198118074.0464681,2745321.496035514,2464668.894853327,4492691.960897688,1239426.486079335,.2128202704705928,191757883.6991819,186096544.6184402,14776506.96801356,200194.9696174867,247522.234065752,1.23640586243847,.0259445672140446,.006463496896032,4.771661670933547,4.959776863437226,.0109079469055086,.0097928339116356,.6880341848270042,.7619088755630092,.2177586294702486,.0178507491538046,.0049245956522608,.058711285249735,6.677365042183496,6.69445891957637,6.019999999999996,.011721451,5.988048022845205,.64838612,308.53833,1.0388697,.23098442
1354,2021q3,16,2021,9,2021q3,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК (публичное акционерное общество),261647760.3841098,55461392.23196246,2600117.632305403,179846257.9770827,1990356.87251141,.007607009016968,59907885.51229933,13372717.69645175,206186368.1521474,2686054.277503776,2912752.696469812,4302324.809836979,1313038.254791931,.2119696807285598,200272235.5067858,194561798.6972556,11190046.50969971,66668.86105602238,330732.1389568384,4.960818794833192,.023922237016381,.0065562670305712,6.208577617283595,6.29437426383741,.0102659173293153,.0111323433160436,.6873602040891194,.7654269052896835,.2289638765657771,.0164431937178479,.0050183431834629,.0427675990548219,6.677365042183496,6.69445891957637,6.849999999999994,.015172625,5.988048022845205,.37465864,-14.696008,.505041,.70048428
1481,2017q4,1,2017,12,2017q4,Публичное акционерное общество «Сбербанк России»,27148245887,3574263731,186967053,19953172765,474693296,.0174852289895941,2481564665,2308760658,23573982156,496395953,354205724,559622299,194072126,.1316572623467929,22923995476,20743848551,750831077,347416453,36377417,.1047083886956845,.028046782614023,.0084658944468551,7.938469967958506,8.2497289405987,.0182846418537008,.0130470942938384,.7349709755853737,.8444006132630915,.0914079191461981,.0206135711798594,.0071486064627451,.0276567068135897,3.686993952164698,3.68332944412253,2.569999999999993,.019281318,1.826705251293492,-.45763162,-2.5470176,-.11614591,-.051117573
1481,2018q1,2,2018,3,2018q1,Публичное акционерное общество «Сбербанк России»,27209767392.46778,3726520689.791873,250715191.2784935,19749324889.99009,314779398.4142715,.0115686177641272,2637335903.865213,2331848402.378592,23483246702.67591,338473562.9335976,264776316.1546085,533324757.1853319,190490761.1496531,.1369552571340044,22730413912.78493,20611882881.07037,708112954.4103072,363413218.037661,34786769.07829534,.0957223550264216,.0270047082700861,.008380435212511,7.134349393911887,7.58470439501564,.0124394140549432,.009730929057038,.725817483300394,.8353770021230381,.0969260731201723,.0196004893938552,.0070008228443138,.0260242193252386,2.862989207274794,2.87829723647867,2.239999999999995,.01737763,2.806340848208899,-.34710929,-3.0930424,.0062346635,.062153425
1481,2018q2,3,2018,6,2018q2,Публичное акционерное общество «Сбербанк России»,28377055514.81354,3568441707.200013,204805060.413139,20454160957.28195,250238282.9225276,.0088183315140606,2762472213.76109,2538208390.466408,24808613807.61353,275546134.6594287,229923735.0683351,555847463.8602861,190858909.4351117,.125750950634649,23747144111.85929,21636179043.27116,750826842.9964477,357298708.0259458,33240373.54684546,.0930324482013846,.0271752757309948,.0080371310561002,6.984828947426447,7.250000000000001,.0097101735772264,.0081024521712025,.7207992720246948,.8368431354501414,.097348796893991,.0195879189639714,.0067258179530106,.0264589411894584,2.862989207274794,2.87829723647867,2.370000000000005,.017022472,2.806340848208899,-.26551697,-3.6317749,.090024754,.18980345
1481,2018q3,4,2018,9,2018q3,Публичное акционерное общество «Сбербанк России»,28651973040.79831,3717697544.025939,240850324.1806537,20704114579.56654,266402425.9660087,.0092978736782514,2815513863.621011,2479063072.39522,24934275496.77238,293441938.6217303,246223246.2542536,565052539.5571817,206320898.0658491,.1297536312327325,24052299194.54379,22013222525.2652,769537458.8580965,451321887.1705119,33993185.32943952,.0753191597743114,.0272917992887678,.0085780114573268,7.079323134017357,7.288423662270072,.0102415962141208,.0085935878099442,.722606940544213,.8394639754928946,.0982659679182277,.0197212435860032,.0072009315997912,.0268580965702547,2.862989207274794,2.87829723647867,2.980000000000004,.017246969,2.806340848208899,-.28942075,-3.519634,.063884616,.13777414
1481,2018q4,5,2018,12,2018q4,Публичное акционерное общество «Сбербанк России»,30307761845.98797,3895306704.252346,185618279.048111,21824582548.57679,365550387.4349482,.0120612795261006,2922378781.605438,2599037196.482979,26412455141.73563,393042066.7872812,263896149.6527803,574764846.3731142,226068585.4363339,.1285250532205826,25600430839.96418,23040164470.22783,799920836.9697684,500217321.5922297,35667516.58917561,.0713040413627485,.0263356627827273,.0088306555014466,7.321223748417882,7.53902423028483,.012968363311833,.0087072133862539,.7200987872176331,.8446823282450028,.0964234441479318,.0189642788304145,.0074590986488915,.0263932665511445,2.862989207274794,2.87829723647867,3.870000000000005,.017820993,2.806340848208899,-.35470918,-4.5488591,-.021434892,.045115311
1481,2019q1,6,2019,3,2019q1,Публичное акционерное общество «Сбербанк России»,29612213002.70664,4010859883.501798,253850713.7623915,21490486672.41165,275311892.5656938,.0092972413963296,4118885475.403235,2488187070.169251,25601353119.20484,303030602.0745295,274696235.5656842,526360105.7821534,239563749.887058,.1354461378193921,24954004412.66218,22789277417.81942,1139467440.100783,527070871.3350934,13984374.88503791,.0265322476455868,.0244927029250513,.0096002126923364,7.573094411210013,7.74999999999999,.0102332980668088,.0092764507516063,.7257305176903652,.842692993272111,.139094145885914,.0177751019734338,.0080900319697539,.0384796448680358,4.467793788947205,4.47036660760193,5.159999999999997,.018417645,2.198075696208202,-.4050692,-3.3543303,-.14397773,.21554491
1481,2019q2,7,2019,6,2019q2,Публичное акционерное общество «Сбербанк России»,29606363804.16541,3925298077.847898,228569761.8864571,21030193480.13053,133182911.7953147,.0044984555576047,4364606840.793442,2599701318.268358,25681065726.31751,164777911.2575622,145483981.5370723,541158772.4406301,239294710.7919007,.1325829170989122,24878695189.31781,22876395302.89293,1248590244.401281,424758406.5882062,10577264.79557296,.0249018374480988,.025732467604348,.0096184590458203,7.618170305415228,7.708292995124966,.0055656247537693,.0049139429110374,.710326793902726,.8403157967618283,.1474212392195009,.0182784612126023,.0080825430767095,.0421730359276884,4.467793788947205,4.47036660760193,4.989999999999995,.018524315,2.198075696208202,-.16944905,46.301537,.062711544,.47758546
1481,2019q3,8,2019,9,2019q3,Публичное акционерное общество «Сбербанк России»,28342531922.40548,4120967872.966515,114637839.8927712,20086118959.67928,281020910.4191475,.0099151660546245,4036579414.300318,2621649631.818378,24221564049.43896,312754518.1694369,103542487.7433238,495917465.7645511,217284478.8759508,.1453987203489321,23521155275.96394,21835941579.84566,1211437978.053056,533348792.371614,14482053.94818384,.0271530641023621,.0246895613214306,.009237831914574,7.056934150568295,7.264993658151586,.0110348122399819,.0036532546925164,.7086917645420627,.8298889929932435,.1424212708078244,.0174972887786541,.0076663750250267,.042742757823107,4.467793788947205,4.47036660760193,4.290000000000006,.017193791,2.198075696208202,-.18438976,1.4306757,.055113349,.15598989
1481,2019q4,9,2019,12,2019q4,Публичное акционерное общество «Сбербанк России»,27932582286.70077,4350779415.189442,214143276.0437413,19866253257.3604,298355803.4194908,.0106812825379752,4168056632.833456,2129746723.862222,23581802871.51133,329514953.7648728,244964910.9976832,485565669.3622203,189540928.1527755,.1557600142562161,22920407869.23405,20999600559.38696,1157924396.367398,195228014.2383105,15420227.98922802,.0789857339347051,.0244417335806549,.0082695268441185,6.466480056414547,6.599650321330652,.0117967952401508,.0087698626816295,.711221506606609,.820561723723871,.1492184499826193,.0173834865813107,.0067856572015907,.0414542552665712,4.467793788947205,4.47036660760193,3.439999999999998,.015788341,2.198075696208202,-.36854073,-3.270247,-.075520352,.099285856
1481,2020q1,10,2020,3,2020q1,Публичное акционерное общество «Сбербанк России»,29707753884.21648,4390188268.594459,191351925.4460054,21032332682.61863,235423459.3138594,.0079246468861767,4413009349.54305,2431390232.071957,25317565615.62202,266560826.3495413,186216615.4121178,467427656.6574117,171229157.4153761,.1477792055806324,24532466406.97566,22321603933.17215,1216583598.873624,432034584.0712469,7258421.551699717,.0168005567593698,.0222242422517261,.0069796959903994,5.900333138298031,6.104095100195539,.0089727694455946,.0062682832279371,.7079745161680823,.8257933771293825,.1485473915915148,.015734197155368,.0057637867232483,.0409517193260439,3.374910257449599,3.38165937237877,2.420000000000002,.014435249,-2.65365446124276,-.29235363,-4.9562225,-.0049258773,.24263573
1481,2020q2,11,2020,6,2020q2,Публичное акционерное общество «Сбербанк России»,29527212072.33515,4566316411.231184,156654042.4191204,20715354279.61411,227129735.1102585,.0076922174214701,4484860829.711059,2414974408.012132,24960895661.10397,251756665.2354307,179321990.6747359,459067333.7510066,158894553.9987348,.1546477330824433,23920754022.03466,22073297431.41329,1209270783.176957,306730168.1063015,6952476.045661609,.02266642400578,.0221607281031526,.0066425395224736,5.398368285881006,5.548373761092606,.0085262592559935,.006073109450206,.7015682425034258,.8101257227886633,.1518890716375166,.015547263067925,.0053812921317962,.0409544517855093,3.374910257449599,3.38165937237877,3.109999999999999,.013231007,-2.65365446124276,-43.987553,-.17571662,.056218099,.20072563
1481,2020q3,12,2020,9,2020q3,Публичное акционерное общество «Сбербанк России»,31733004092.69675,4747895340.10437,216849610.901909,22334152922.21905,280800507.4994649,.0088488472972557,5224121803.031491,2259636294.993993,26985108752.59238,329465722.8105162,238207311.4415761,458566731.1252223,147142571.6684383,.1496201029765437,26093742367.58371,23916383175.93209,1249293062.983131,383619927.5404739,6642785.779046138,.0173160602517065,.0205320852204347,.0056389984079568,4.152117609443318,4.315326801193509,.0103824309179206,.0075066108063938,.7038146422247865,.8222903287492123,.1646273951174325,.0144507822135491,.004636893854695,.0393688873367855,3.374910257449599,3.38165937237877,3.540000000000006,.010222474,-2.65365446124276,-3.9425654,-.40352127,.020126207,-.046903014
